epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.717721029139023,0.697721029139023,0.0,0.0,0.5,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
1,0.7268578408581142,0.7068578408581142,0.0,0.0,0.5,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
2,0.7144776210813993,0.6944776210813993,0.0,0.0,0.5,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
3,0.7137611975913132,0.6937611975913132,0.0,0.0,0.5,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
4,0.713696685304872,0.6936966853048719,0.0,0.0,0.5,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
5,0.7071967204533303,0.6871967204533302,0.00851721186938359,0.008346867631995918,0.5042586059346919,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
6,0.7082485499887776,0.6882485499887776,0.0069996393178797245,0.00685964653152213,0.5034998196589399,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
7,0.6931239253132395,0.6731239253132395,0.028821345674160392,0.028244918760677185,0.5144106728370802,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
8,0.7064579060754596,0.6864579060754595,0.009583168265099529,0.009391504899797539,0.5047915841325498,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
9,0.6921051069655535,0.6721051069655535,0.030291289906862695,0.02968546410872544,0.5151456449534313,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
10,0.6958471215664589,0.6758471215664589,0.024892336507778334,0.024394489777622767,0.5124461682538892,0.0015268844102958288,2.7295751678464234e-06,0.5113383949553352,16,112,1.0,keep,none,0,0
