epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.6882545218877647,0.6682545218877647,0.035846888056897064,0.03512995029575912,0.5179234440284486,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
1,0.671986753145401,0.651986753145401,0.05931791495397354,0.058131556654894063,0.5296589574769868,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
2,0.6762968962150414,0.6562968962150414,0.05309926963635647,0.05203728424362934,0.5265496348181782,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
3,0.6829053952558456,0.6629053952558456,0.04356457184266982,0.04269328040581642,0.5217822859213349,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
4,0.6872756732786474,0.6672756732786473,0.0372591642206791,0.03651398093626552,0.5186295821103395,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
5,0.6945994365403663,0.6745994365403662,0.0266924880387156,0.02615863827794129,0.5133462440193578,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
6,0.6981074738605038,0.6781074738605037,0.02163111548044483,0.02119849317083593,0.5108155577402225,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
7,0.7008299803501601,0.6808299803501601,0.0177031015002741,0.017349039470268616,0.508851550750137,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
8,0.7046039402480933,0.6846039402480932,0.012258057642341336,0.01201289648949451,0.5061290288211706,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
9,0.7024478561544961,0.6824478561544961,0.015368841214116191,0.015061464389833867,0.5076844206070581,1.3148388224713043e-06,8.330002343281321e-11,0.425538095649679,12,228,1.0,keep,none,0,0
