epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks,proposed_action,vetoed,is_solved,is_converged,is_true_bp,is_local_min,is_ambiguous,is_dead_layer,dead_layers,te_p_solved
0,0.6932297436964716,0.692073647063876,0.5060240963855421,0.0,0.5897212543554007,0.07304309140031376,5.5572789279202863e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0010673878262620238
1,0.6889848176662102,0.6879154727444581,0.5060240963855421,0.0,0.68931475029036,0.06984977043145946,5.081018707365115e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0011043702001288726
2,0.6849495898377903,0.683991308935445,0.5060240963855421,0.0,0.7558072009291521,0.06594081970721714,4.526835737221112e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0011643904099687425
3,0.6811771584985753,0.6803525384539904,0.5060240963855421,0.0,0.8005226480836237,0.06147601720621877,3.933054986471456e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.001238229407986245
4,0.6777061942421307,0.6770324898212494,0.5542168674698795,0.17777777777777778,0.8365272938443671,0.05671878311782872,3.346595830259095e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0013195253836368868
5,0.6745639503785766,0.6740539890124281,0.6987951807228916,0.5901639344262295,0.8452380952380952,0.05202528895444176,2.814797519530031e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.001403639824486054
6,0.6717559099035861,0.671417553503284,0.7108433734939759,0.625,0.8481416957026713,0.04779918786259781,2.3757732902665325e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.00148718688122455
7,0.6692556591641259,0.6690882112895168,0.7228915662650602,0.6567164179104478,0.8501742160278746,0.04437130710916754,2.0474428261808358e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0015680227405349629
8,0.6670137853363537,0.6670075994773796,0.7228915662650602,0.6567164179104478,0.84465737514518,0.041875067653005915,1.824088601646343e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.001645184750354843
9,0.6649761679766873,0.6651169849243577,0.7228915662650602,0.6666666666666666,0.8463995354239257,0.04021830576792077,1.6832603267715636e-05,0.08333333333333333,4,28,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0017185761558684036
